v,w,t
10,13,335280
10,34,335300
10,34,335380
10,25,335420
10,13,335420
10,25,335440
10,13,335440
10,13,335460
10,12,335480
10,13,335480
10,13,335520
10,13,335540
10,13,335560
10,13,335580
10,13,335640
10,13,335660
10,13,335680
10,13,335700
10,13,335720
10,13,335740
10,14,336120
10,68,336120
10,70,336180
10,70,336200
10,67,336220
10,67,336240
10,67,336260
10,67,336280
10,69,336300
10,34,336360
10,36,336480
10,67,336480
10,28,336500
10,20,336500
10,69,336500
10,14,336500
10,23,336680
10,36,336680
10,67,336680
10,46,338940
10,28,338980
10,69,339420
10,69,339440
10,20,339460
10,36,339460
10,67,339460
10,20,339480
10,69,339540
10,69,339580
10,23,339680
10,12,339700
10,67,339700
10,23,339760
10,69,339840
10,14,340240
10,14,342100
10,25,342400
10,34,342420
10,23,342460
10,12,342720
10,25,342720
10,14,342720
10,67,342720
10,12,342740
10,25,342740
10,14,342740
10,67,342740
10,12,342760
10,14,342760
10,67,342760
10,23,342780
10,14,342780
10,23,342800
10,12,342800
10,14,342800
10,23,342820
10,67,342820
10,14,342860
10,34,343080
10,67,343120
10,36,343140
10,67,343140
10,72,343160
10,36,343160
10,67,343160
10,36,343180
10,67,343180
10,69,343640
10,36,344020
10,34,344040
10,69,344120
10,69,344140
10,34,344280
10,60,344540
10,11,345800
10,11,345820
10,11,345840
10,14,346120
10,14,346140
10,67,346160
10,14,346180
10,34,346200
10,14,346200
10,34,346220
10,14,346220
10,14,346260
10,14,346300
10,34,346320
10,14,346320
10,34,346340
10,14,346340
10,14,346360
10,14,346380
10,14,346400
10,14,346440
10,14,346460
10,69,346480
10,14,346480
10,14,346500
10,11,347240
11,17,17580
11,17,17600
11,17,17620
11,17,17640
11,17,17700
11,17,17920
11,21,17940
11,21,17960
11,17,17980
11,17,18000
11,17,18020
11,21,18120
11,14,18460
11,14,71960
11,14,71980
11,14,72000
11,15,74620
11,14,75080
11,17,75100
11,14,75220
11,21,75280
11,21,75300
11,21,75320
11,15,75360
11,15,75380
11,21,75400
11,15,75400
11,14,75460
11,15,75760
11,15,76300
11,16,78220
11,55,79140
11,55,79160
11,55,79180
11,49,79200
11,49,79240
11,49,79340
11,49,79360
11,49,79380
11,49,79400
11,49,79420
11,49,79480
11,49,79540
11,49,79600
11,49,79620
11,49,79640
11,49,79720
11,49,79940
11,49,80020
11,49,80120
11,49,80160
11,49,80180
11,49,80200
11,49,80280
11,49,80340
11,49,80380
11,49,80440
11,49,80460
11,49,80500
11,15,80800
11,14,80980
11,21,81140
11,21,81160
11,21,81180
11,21,81220
11,21,81240
11,21,81420
11,21,81480
11,21,81520
11,21,81540
11,21,81560
11,21,81580
11,21,81620
11,21,81640
11,21,81660
11,21,81680
11,21,81700
11,21,81720
11,21,81740
11,21,81780
11,21,81860
11,21,81880
11,21,81900
11,21,81920
11,21,81960
11,21,81980
11,21,82000
11,21,82040
11,21,82060
11,16,82060
11,21,82080
11,16,82080
11,21,82100
11,16,82100
11,21,82120
11,16,82120
11,21,82140
11,16,82140
11,21,82160
11,48,82160
11,21,82180
11,16,82180
11,48,82180
11,21,82200
11,16,82200
11,21,82220
11,16,82220
11,21,82240
11,16,82240
11,21,82260
11,21,82280
11,21,82380
11,21,82400
11,21,82460
11,53,82620
11,21,82680
11,21,82700
11,21,82720
11,21,82760
11,27,82760
11,21,82780
11,21,82820
11,21,82840
11,21,83000
11,21,83020
11,21,83040
11,21,83060
11,21,83080
11,21,83120
11,34,83120
11,34,83140
11,21,83200
11,28,83440
11,21,83480
11,21,83500
11,21,83520
11,21,83580
11,21,83600
11,21,83620
11,21,83640
11,21,83660
11,21,83680
11,21,83720
11,21,83740
11,21,83800
11,21,83820
11,21,83840
11,21,83860
11,21,83880
11,21,83980
11,21,84060
11,16,84060
11,34,84060
11,21,84300
11,21,84320
11,21,84340
11,21,84360
11,21,84380
11,21,84400
11,21,84420
11,21,84440
11,21,84460
11,21,84520
11,21,84540
11,21,84560
11,21,84580
11,21,84640
11,21,84720
11,21,84740
11,21,84760
11,21,84780
11,21,85080
11,21,85100
11,21,85120
11,15,85140
11,21,85180
11,16,85320
11,21,85360
11,21,85380
11,21,85400
11,16,85400
11,21,85440
11,21,85500
11,21,85520
11,21,85580
11,21,85600
11,21,85620
11,21,85640
11,21,85660
11,21,85680
11,21,85760
11,21,85840
11,21,85860
11,21,85900
11,21,85920
11,21,85940
11,21,85960
11,21,85980
11,21,86000
11,21,86080
11,21,86200
11,21,86220
11,16,86720
11,16,86740
11,21,86760
11,36,86820
11,36,86880
11,32,87120
11,18,87300
11,21,89340
11,21,89400
11,21,89420
11,21,89440
11,29,89600
11,29,89620
11,29,89640
11,21,89660
11,29,89660
11,29,89680
11,29,89700
11,29,89720
11,29,89740
11,29,89760
11,29,89780
11,29,89800
11,29,89820
11,29,89840
11,29,89860
11,29,89880
11,29,89900
11,29,89920
11,29,89940
11,29,89960
11,29,89980
11,29,90000
11,29,90020
11,29,90040
11,29,90060
11,29,90080
11,29,90100
11,29,90120
11,29,90140
11,29,90160
11,29,90180
11,29,90200
11,29,90220
11,29,90240
11,29,90260
11,29,90280
11,29,90300
11,29,90320
11,29,90340
11,29,90360
11,29,90380
11,29,90400
11,29,90420
11,29,90440
11,29,90460
11,29,90480
11,29,90500
11,29,90520
11,29,90540
11,29,90560
11,29,90580
11,29,90600
11,29,90620
11,29,90640
11,29,90660
11,29,90680
11,29,90700
11,29,90720
11,29,90740
11,29,90760
11,29,90780
11,29,90800
11,29,90820
11,29,90840
11,29,90860
11,29,90880
11,29,90900
11,29,90920
11,29,90940
11,29,90960
11,29,90980
11,29,91000
11,29,91020
11,29,91040
11,29,91060
11,29,91080
11,29,91100
11,29,91120
11,29,91140
11,29,91160
11,29,91180
11,29,91200
11,29,91220
11,29,91240
11,29,91260
11,29,91280
11,29,91300
11,29,91320
11,29,91340
11,29,91360
11,29,91380
11,29,91400
11,29,91420
11,29,91440
11,29,91460
11,29,91480
11,29,91500
11,29,91520
11,29,91540
11,29,91560
11,29,91580
11,29,91600
11,29,91620
11,29,91640
11,29,91660
11,29,91680
11,29,91700
11,29,91720
11,29,91740
11,29,91760
11,29,91780
11,29,91800
11,29,91820
11,29,91840
11,29,91860
11,29,91880
11,29,91900
11,29,91920
11,29,91940
11,29,91960
11,29,91980
11,29,92000
11,29,92020
11,29,92040
11,29,92060
11,29,92080
11,29,92100
11,29,92120
11,29,92140
11,29,92160
11,29,92180
11,29,92200
11,29,92220
11,29,92240
11,29,92260
11,29,92280
11,29,92300
11,29,92320
11,29,92340
11,29,92360
11,29,92380
11,29,92400
11,29,92420
11,29,92440
11,29,92460
11,29,92480
11,29,92500
11,29,92520
11,29,92540
11,29,92560
11,29,92580
11,29,92600
11,29,92620
11,29,92640
11,29,92660
11,29,92680
11,29,92700
11,29,92720
11,29,92740
11,29,92760
11,29,92780
11,29,92800
11,29,92820
11,29,92840
11,29,92860
11,29,92880
11,29,92900
11,29,92920
11,29,92940
11,29,92960
11,29,92980
11,29,93000
11,29,93020
11,29,93040
11,29,93060
11,29,93080
11,29,93100
11,29,93120
11,29,93140
11,29,93160
11,29,93180
11,29,93200
11,29,93220
11,29,93240
11,29,93260
11,29,93280
11,29,93300
11,29,93320
11,29,93340
11,29,93360
11,29,93380
11,29,93400
11,29,93420
11,29,93440
11,29,93460
11,29,93480
11,29,93500
11,21,93820
11,21,93860
11,29,93960
11,21,94420
11,52,94700
11,21,95100
11,21,95720
11,21,95740
11,21,95760
11,21,95780
11,21,96120
11,18,96600
11,29,97200
11,21,97860
11,21,97880
11,21,97900
11,21,97920
11,21,97940
11,21,98120
11,21,98140
11,21,98160
11,21,98180
11,29,98240
11,34,98240
11,12,98280
11,55,98320
11,55,98340
11,55,98400
11,55,98420
11,55,98440
11,21,98540
11,21,98580
11,29,98580
11,46,98760
11,28,98760
11,12,99500
11,32,99880
11,32,99900
11,29,101980
11,29,102000
11,29,102020
11,29,102040
11,29,102060
11,29,102120
11,29,102140
11,29,102180
11,29,102200
11,29,102220
11,29,102260
11,29,102320
11,29,102340
11,34,102340
11,29,102360
11,21,103120
11,21,103140
11,21,103500
11,21,103840
11,21,103920
11,21,104080
11,21,104120
11,21,104140
11,21,104160
11,21,104200
11,21,104240
11,34,104300
11,29,104340
11,29,104380
11,21,104400
11,29,104400
11,21,104420
11,29,104420
11,21,104440
11,29,104440
11,29,104460
11,21,104480
11,29,104480
11,29,104500
11,29,104520
11,29,104720
11,21,104740
11,29,104740
11,34,104740
11,21,104760
11,29,104760
11,29,104780
11,15,104780
11,29,104800
11,21,104820
11,29,104820
11,29,104900
11,21,104940
11,29,104960
11,29,105000
11,29,105020
11,21,105080
11,21,105140
11,21,105160
11,29,105220
11,21,105240
11,34,162800
11,29,163240
11,72,163280
11,72,163300
11,72,163320
11,72,163340
11,72,163360
11,72,163380
11,72,163400
11,72,163420
11,72,163440
11,72,163460
11,72,163480
11,72,163500
11,72,163540
11,72,163580
11,72,163600
11,72,163660
11,72,163680
11,72,163700
11,72,163720
11,72,163740
11,72,163760
11,72,163780
11,72,163820
11,72,163840
11,72,163880
11,72,163900
11,72,163920
11,72,164100
11,72,164160
11,72,164180
11,72,164200
11,72,164220
11,72,164240
11,72,164260
11,72,164280
11,72,164300
11,72,164320
11,34,164400
11,69,164540
11,34,164560
11,34,164580
11,34,164600
11,69,164620
11,34,164680
11,34,164700
11,34,164720
11,69,164760
11,34,164800
11,34,164840
11,69,164840
11,69,164860
11,29,164900
11,34,164900
11,29,166000
11,15,166020
11,34,166020
11,34,170000
11,34,170020
11,29,170040
11,34,170040
11,69,170040
11,29,170060
11,69,170060
11,34,170220
11,46,170260
11,34,170260
11,34,170300
11,34,170340
11,34,170460
11,29,171260
11,34,171260
11,34,171280
11,29,171300
11,34,171400
11,34,171740
11,14,171840
11,29,171920
11,34,171920
11,29,172060
11,34,172080
11,29,172100
11,14,172120
11,29,172120
11,34,172120
11,14,172140
11,14,172180
11,69,172180
11,14,172200
11,29,172220
11,34,172320
11,34,172360
11,34,172380
11,34,172400
11,34,172420
11,34,172440
11,29,172460
11,34,172480
11,69,172480
11,29,172520
11,34,172520
11,29,172540
11,34,172540
11,29,172600
11,14,172620
11,29,172620
11,14,172640
11,36,172640
11,16,172660
11,36,172660
11,14,172700
11,15,172720
11,14,172760
11,29,172920
11,29,172980
11,29,173000
11,29,173020
11,29,173040
11,22,173080
11,29,173080
11,29,173340
11,29,173380
11,34,173520
11,34,173540
11,29,173600
11,29,173620
11,29,173720
11,29,173740
11,29,173760
11,29,173780
11,29,173860
11,14,173880
11,14,173900
11,29,173920
11,14,174280
11,14,174300
11,34,174500
11,34,174600
11,14,174820
11,14,174840
11,14,174860
11,14,174900
11,34,174920
11,14,174940
11,34,174940
11,14,174960
11,71,175000
11,22,176520
11,22,177120
11,34,177240
11,14,177260
11,14,177300
11,14,177320
11,14,177380
11,14,177400
11,14,177420
11,14,177520
11,14,177540
11,14,177560
11,14,177580
11,14,177600
11,14,177640
11,14,177660
11,14,177700
11,14,177720
11,14,177740
11,14,177760
11,14,177820
11,14,177860
11,14,177900
11,14,178020
11,14,178080
11,14,178120
11,14,178160
11,14,178180
11,14,178200
11,14,178240
11,14,178260
11,14,178280
11,14,178320
11,14,178340
11,14,178360
11,14,178380
11,14,178400
11,14,178440
11,14,178460
11,14,178500
11,14,178520
11,14,178560
11,14,178640
11,14,178660
11,14,178680
11,14,178700
11,14,178720
11,14,178780
11,14,178800
11,14,178880
11,14,178920
11,14,178940
11,14,179380
11,14,179400
11,14,179420
11,14,179460
11,14,179480
11,14,179500
11,14,179560
11,14,179580
11,14,179600
11,14,179660
11,14,179680
11,14,179820
11,14,180100
11,14,180320
11,14,180420
11,14,180480
11,14,180540
11,14,180680
11,14,180720
11,14,180920
11,14,180940
11,14,180960
11,15,181060
11,14,181180
11,71,181840
11,71,181860
11,71,181960
11,71,181980
11,71,182000
11,71,182020
11,71,182040
11,71,182060
11,71,182080
11,71,182120
11,71,182140
11,71,182200
11,71,182220
11,71,182340
11,71,182380
11,71,182500
11,71,182600
11,71,182640
11,14,182740
11,14,182760
11,15,182760
11,14,182780
11,15,182800
11,14,182820
11,15,182820
11,15,182840
11,14,182860
11,15,182860
11,66,182880
11,15,182900
11,15,182940
11,15,182960
11,15,183040
11,15,184020
11,15,184040
11,15,184060
11,15,184420
11,15,184520
11,15,184540
11,15,184560
11,15,184580
11,15,184600
11,15,184620
11,15,184640
11,15,184660
11,15,184680
11,15,184700
11,15,184720
11,15,184740
11,15,184760
11,15,184880
11,22,184900
11,15,184900
11,15,185960
11,15,185980
11,15,186000
11,66,186040
11,66,186060
11,15,186100
11,29,186120
11,14,186140
11,14,186180
11,15,186180
11,29,186300
11,29,186320
11,15,186380
11,14,186400
11,29,186440
11,29,186700
11,15,186720
11,29,186740
11,15,186740
11,29,186780
11,29,186800
11,29,186820
11,29,186840
11,29,186860
11,29,186900
11,29,186920
11,29,186960
11,29,186980
11,29,187000
11,29,187020
11,29,187040
11,29,187060
11,29,187080
11,29,187120
11,29,187140
11,29,187160
11,29,187180
11,29,187200
11,29,187220
11,29,187240
11,29,187260
11,29,187280
11,29,187320
11,29,187340
11,15,187340
11,15,187360
11,15,187380
11,29,187400
11,15,187400
11,15,187420
11,29,187440
11,15,187440
11,15,187460
11,15,187480
11,15,187500
11,29,187520
11,15,187520
11,29,187540
11,15,187540
11,29,187560
11,29,187580
11,29,187600
11,29,187620
11,29,187660
11,29,187680
11,29,187700
11,29,187720
11,15,187720
11,29,187740
11,29,187760
11,29,187780
11,15,187780
11,15,187800
11,29,187820
11,29,187840
11,29,187860
11,29,187880
11,15,187880
11,71,187940
11,71,187960
11,71,187980
11,71,188000
11,71,188020
11,71,188040
11,71,188060
11,71,188080
11,71,188100
11,71,188120
11,71,188140
11,71,188160
11,71,188260
11,71,188280
11,71,188320
11,71,188340
11,71,188360
11,71,188380
11,71,188400
11,71,188420
11,15,188500
11,29,188520
11,29,188540
11,15,188540
11,29,188560
11,29,188580
11,15,188580
11,29,188600
11,15,188600
11,15,188620
11,15,188640
11,15,188660
11,15,188680
11,15,188700
11,15,188720
11,15,188760
11,29,188800
11,29,188820
11,15,188840
11,15,188860
11,15,188900
11,15,188920
11,15,188940
11,15,188960
11,15,188980
11,15,189000
11,15,189020
11,15,189060
11,15,189080
11,29,189100
11,15,189100
11,29,189120
11,15,189120
11,15,189140
11,15,189160
11,15,189180
11,15,189200
11,15,189220
11,15,189240
11,15,189260
11,15,189280
11,29,189300
11,15,189300
11,29,189320
11,15,189320
11,15,189340
11,15,189360
11,29,189480
11,15,189520
11,29,189620
11,15,189620
11,29,189640
11,15,189640
11,29,189660
11,15,189660
11,29,189680
11,15,189680
11,15,189700
11,15,189780
11,15,189820
11,15,189840
11,29,189860
11,15,189860
11,29,189880
11,15,189880
11,15,189900
11,29,189940
11,29,189960
11,15,189960
11,15,189980
11,15,190020
11,29,190240
11,15,190240
11,14,190480
11,14,190520
11,14,190620
11,29,190620
11,14,190740
11,17,190740
11,34,190800
11,34,190820
11,34,190840
11,17,190880
11,15,190900
11,29,191320
11,29,191600
11,29,191620
11,34,192000
11,34,192040
11,34,245020
11,29,245040
11,34,245040
11,29,245060
11,29,245080
11,34,245100
11,14,247720
11,29,247760
11,15,247760
11,34,247760
11,29,247780
11,34,247780
11,34,247800
11,34,247840
11,14,247880
11,34,247880
11,34,247900
11,34,247920
11,29,248080
11,29,248160
11,34,248160
11,34,248180
11,34,248200
11,34,248220
11,34,248240
11,34,248280
11,29,248300
11,29,248320
11,29,248480
11,29,248600
11,34,248600
11,34,248660
11,34,248700
11,34,248720
11,34,248740
11,34,248760
11,29,248780
11,34,248780
11,29,248800
11,34,248800
11,34,248820
11,29,248840
11,34,248840
11,34,248860
11,34,248880
11,19,248940
11,34,248940
11,34,248960
11,34,248980
11,34,249000
11,34,249020
11,28,249040
11,34,249040
11,34,249060
11,34,249080
11,28,249100
11,34,249100
11,34,249120
11,34,249140
11,15,249160
11,34,249160
11,15,249180
11,15,249200
11,34,249200
11,22,249220
11,34,249220
11,34,249240
11,34,249260
11,34,249280
11,34,249300
11,34,249320
11,34,249340
11,34,249360
11,34,249380
11,34,249420
11,34,249460
11,34,249480
11,34,249500
11,34,249520
11,34,249540
11,34,249560
11,34,249600
11,34,250080
11,34,250100
11,34,250120
11,34,250140
11,34,250180
11,34,250200
11,34,250220
11,34,250280
11,34,250300
11,34,250340
11,34,250420
11,34,250440
11,34,250460
11,34,250500
11,34,250580
11,34,250600
11,34,250620
11,34,250640
11,34,250660
11,34,250680
11,34,250700
11,34,250720
11,34,250740
11,34,250760
11,34,250780
11,34,250800
11,34,250820
11,34,250840
11,34,250860
11,34,250880
11,34,250900
11,34,250920
11,34,250940
11,34,250960
11,34,250980
11,34,251000
11,34,251020
11,34,251040
11,34,251060
11,34,251080
11,34,251100
11,34,251120
11,34,251160
11,34,251180
11,34,251200
11,34,251220
11,34,251240
11,34,251260
11,34,251280
11,34,251300
11,34,251320
11,34,251340
11,34,251360
11,34,251380
11,59,251380
11,34,251400
11,34,251420
11,34,251440
11,59,251460
11,34,251500
11,34,251520
11,34,251540
11,34,251580
11,34,251620
11,34,251640
11,34,251680
11,34,251700
11,34,251720
11,34,251740
11,34,251760
11,59,251760
11,34,251780
11,59,251780
11,34,251800
11,34,251820
11,34,251840
11,34,251940
11,34,251980
11,34,252000
11,34,252020
11,59,252020
11,34,252040
11,59,252100
11,34,252140
11,14,252200
11,34,252220
11,34,252260
11,15,253280
11,34,253480
11,34,253640
11,34,254080
11,34,254220
11,50,254360
11,34,254360
11,34,254400
11,34,254420
11,34,254440
11,34,254460
11,34,254560
11,15,254620
11,15,254640
11,34,254880
11,29,255260
11,34,255320
11,34,255340
11,34,255420
11,34,255460
11,34,255560
11,34,255580
11,34,255640
11,34,255660
11,34,255700
11,34,255720
11,34,255740
11,34,255760
11,29,255880
11,34,255880
11,29,255900
11,29,255940
11,29,255960
11,14,255980
11,15,255980
11,19,256200
11,19,256240
11,19,256300
11,68,256300
11,59,256580
11,59,256600
11,14,256980
11,14,257000
11,14,258400
11,34,258560
11,14,263460
11,14,263580
11,14,264220
11,14,264260
11,14,265120
11,34,343600
11,34,343620
11,34,343640
11,34,343980
11,34,344000
11,34,344020
11,34,344100
11,12,345560
11,34,345660
11,69,346400
12,30,4620
12,30,4640
12,30,4700
12,30,5020
12,30,5120
12,30,5160
12,30,5180
12,30,5320
12,30,5500
12,30,5520
12,30,5540
12,30,5560
12,26,86540
12,26,86560
12,26,86580
12,26,86620
12,18,86620
12,26,86640
12,26,86660
12,26,86680
12,26,86700
12,51,86740
12,28,86740
12,28,86760
12,28,86780
12,28,86800
12,28,86820
12,28,86840
12,28,86860
12,28,86880
12,28,86900
12,28,86920
12,28,86940
12,28,86960
12,28,86980
12,28,87000
12,28,87020
12,28,87040
12,28,87060
12,28,87080
12,28,87100
12,28,87120
12,28,87140
12,28,87160
12,28,87180
12,28,87200
12,28,87220
12,28,87240
12,28,87260
12,28,87280
12,28,87320
12,28,87340
12,28,87360
12,28,87400
12,28,87420
12,28,87440
12,28,87460
12,28,87480
12,28,87500
12,28,87520
12,28,87540
12,28,87560
12,28,87580
12,28,87600
12,28,87620
12,28,87640
12,28,87660
12,28,87680
12,28,87700
12,28,87720
12,28,87760
12,36,87780
12,19,87780
12,26,87800
12,26,87820
12,36,87820
12,16,87820
12,26,87840
12,26,87860
12,36,87860
12,26,87880
12,26,87900
12,28,87900
12,16,87920
12,28,87920
12,16,87940
12,28,87940
12,36,87960
12,16,87960
12,28,87960
12,26,87980
12,36,87980
12,16,87980
12,28,87980
12,26,88040
12,16,88040
12,18,88040
12,26,88060
12,36,88060
12,16,88060
12,28,88060
12,26,88080
12,36,88080
12,16,88080
12,28,88080
12,26,88100
12,36,88100
12,28,88100
12,36,88120
12,28,88120
12,36,88140
12,28,88140
12,26,88160
12,36,88160
12,28,88160
12,26,88180
12,36,88180
12,16,88180
12,28,88180
12,36,88200
12,16,88200
12,28,88200
12,26,88220
12,36,88220
12,28,88220
12,26,88240
12,36,88240
12,28,88240
12,26,88260
12,28,88260
12,26,88280
12,28,88280
12,26,88300
12,28,88300
12,26,88320
12,28,88320
12,26,88340
12,28,88340
12,28,88360
12,28,88380
12,26,88400
12,28,88400
12,26,88420
12,28,88420
12,26,88440
12,28,88440
12,28,88460
12,28,88480
12,28,88500
12,28,88520
12,26,88540
12,28,88540
12,26,88560
12,28,88560
12,26,88580
12,28,88580
12,26,88600
12,28,88600
12,26,88620
12,28,88620
12,26,88640
12,28,88640
12,26,88660
12,28,88660
12,26,88680
12,28,88680
12,28,88700
12,28,88720
12,18,88740
12,26,88800
12,28,88800
12,28,88840
12,28,88860
12,26,88880
12,28,88880
12,26,88900
12,28,88900
12,28,88920
12,26,88940
12,28,88940
12,26,88960
12,28,88960
12,26,88980
12,28,88980
12,26,89000
12,28,89000
12,26,89020
12,28,89020
12,26,89040
12,28,89040
12,26,89060
12,28,89060
12,26,89080
12,28,89080
12,26,89100
12,26,89120
12,26,89140
12,28,89140
12,26,89160
12,28,89160
12,26,89180
12,28,89180
12,26,89200
12,28,89200
12,26,89220
12,28,89220
12,26,89240
12,28,89240
12,26,89260
12,28,89260
12,28,89280
12,26,89300
12,28,89360
12,26,89380
12,28,89380
12,26,89400
12,28,89400
12,26,89420
12,28,89420
12,26,89440
12,28,89440
12,26,89460
12,26,89480
12,28,89480
12,26,89500
12,28,89600
12,28,89620
12,28,89640
12,16,89660
12,28,89660
12,28,89680
12,28,89700
12,18,89700
12,36,89720
12,28,89720
12,36,89740
12,16,89760
12,28,89780
12,16,89800
12,36,89840
12,36,89860
12,36,89900
12,28,89900
12,36,90120
12,36,90140
12,28,90140
12,36,90160
12,28,90160
12,26,90200
12,36,90200
12,36,90220
12,36,90240
12,36,90260
12,26,90280
12,36,90280
12,26,90300
12,26,90320
12,36,90320
12,26,90360
12,36,90360
12,26,90380
12,36,90380
12,36,90400
12,36,90420
12,36,90440
12,36,90460
12,26,90860
12,26,91160
12,15,91180
12,26,91280
12,26,91460
12,26,91480
12,24,91500
12,23,91600
12,26,91600
12,26,91620
12,26,91640
